sport,year,brand,set_name,card_number,player_name,team,image_url,is_rookie
Baseball,2025,Topps,Base,415,Carlos Rod,New York Yankees,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16922942.jpg,False
Baseball,2025,Topps,Base,416,Brendan Donovan,St. Louis Cardinals,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16922943.jpg,False
Baseball,2025,Topps,Base,417,Tomoyuki Sugano,Baltimore Orioles,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16922944.jpg,False
Baseball,2025,Topps,Base,418,Michael Helman,St. Louis Cardinals,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16922945.jpg,False
Baseball,2025,Topps,Base,419,Garrett Crochet,Boston Red Sox,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16922946.jpg,False
Baseball,2025,Topps,Base,420,Nathan Lukes,Toronto Blue Jays,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16922947.jpg,False
Baseball,2025,Topps,Base,421,Michael Wacha,Kansas City Royals,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16922948.jpg,False
Baseball,2025,Topps,Base,422,Caden Dana,Los Angeles Angels,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16922949.jpg,False
Baseball,2025,Topps,Base,423,Felix Bautista,Baltimore Orioles,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16922950.jpg,False
Baseball,2025,Topps,Base,424,Jordan Romano,Philadelphia Phillies,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16922951.jpg,False
Baseball,2025,Topps,Base,425,Billy Cook,Pittsburgh Pirates,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16922952.jpg,False
Baseball,2025,Topps,Base,426,Adam Kloffenstein,Toronto Blue Jays,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16922953.jpg,False
Baseball,2025,Topps,Base,427,Nick Castellanos,Philadelphia Phillies,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16922954.jpg,False
Baseball,2025,Topps,Base,428,Alek Thomas,Arizona Diamondbacks,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16922955.jpg,False
Baseball,2025,Topps,Base,429,Whit Merrifield,Atlanta Braves,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16922956.jpg,False
Baseball,2025,Topps,Base,430,Will Wagner,Toronto Blue Jays,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16922957.jpg,False
Baseball,2025,Topps,Base,431,Sean Burke,Chicago White Sox,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16922958.jpg,False
Baseball,2025,Topps,Base,432,Brandon Nimmo Combo Card/Checklist,New York Mets,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16922959.jpg,False
Baseball,2025,Topps,Base,433,William Contreras,Milwaukee Brewers,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16922960.jpg,False
Baseball,2025,Topps,Base,434,Alexis Diaz,Cincinnati Reds,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16922961.jpg,False
Baseball,2025,Topps,Base,435,Reynaldo Lopez,Atlanta Braves,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16922962.jpg,False
Baseball,2025,Topps,Base,436,Salvador Perez Combo Card/Checklist,Kansas City Royals,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16922963.jpg,False
Baseball,2025,Topps,Base,437,Luis Severino,Athletics,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16922964.jpg,False
Baseball,2025,Topps,Base,438,Samuel Aldegheri,Los Angeles Angels,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16922965.jpg,False
Baseball,2025,Topps,Base,439,Jack Suwinski,Pittsburgh Pirates,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16922966.jpg,False
Baseball,2025,Topps,Base,440,Brendan Rodgers,Houston Astros,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16922967.jpg,False
Baseball,2025,Topps,Base,441,Christian Walker,Houston Astros,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16922968.jpg,False
Baseball,2025,Topps,Base,442,Andy Ibanez,Detroit Tigers,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16922969.jpg,False
Baseball,2025,Topps,Base,443,Brady Basso,Athletics,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16922970.jpg,False
Baseball,2025,Topps,Base,444,Ryan Feltner,Colorado Rockies,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16922971.jpg,False
Baseball,2025,Topps,Base,445,Joey Estes,Athletics,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16922972.jpg,False
Baseball,2025,Topps,Base,446,Bo Naylor,Cleveland Guardians,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16922973.jpg,False
Baseball,2025,Topps,Base,447,Griffin Conine,Miami Marlins,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16922974.jpg,False
Baseball,2025,Topps,Base,448,Zac Gallen,Arizona Diamondbacks,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16922975.jpg,False
Baseball,2025,Topps,Base,449,Kyle Bradish,Baltimore Orioles,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16922976.jpg,False
Baseball,2025,Topps,Base,450,Trea Turner,Philadelphia Phillies,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16922977.jpg,False
Baseball,2025,Topps,Base,451,Kyle Tucker,Chicago Cubs,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16922978.jpg,False
Baseball,2025,Topps,Base,452,Jordan Lawlar Future Stars,Arizona Diamondbacks,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16922979.jpg,False
Baseball,2025,Topps,Base,453,Esteury Ruiz,Athletics,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16922980.jpg,False
Baseball,2025,Topps,Base,454,Aaron Nola,Philadelphia Phillies,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16922981.jpg,False
Baseball,2025,Topps,Base,455,Wyatt Langford,Texas Rangers,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16922982.jpg,False
Baseball,2025,Topps,Base,456,Randy Vasquez,San Diego Padres,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16922983.jpg,False
Baseball,2025,Topps,Base,457,Seiya Suzuki,Chicago Cubs,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16922984.jpg,False
Baseball,2025,Topps,Base,458,Valente Bellozo,Miami Marlins,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16922985.jpg,False
Baseball,2025,Topps,Base,459,Robbie Ray,San Francisco Giants,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16922986.jpg,False
Baseball,2025,Topps,Base,460,Gary Sanchez,Baltimore Orioles,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16922987.jpg,False
Baseball,2025,Topps,Base,461,St. Louis Cardinals Team Card,St. Louis Cardinals,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16922988.jpg,False
Baseball,2025,Topps,Base,462,Jon Singleton,Houston Astros,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16922989.jpg,False
Baseball,2025,Topps,Base,463,Thomas Saggese,St. Louis Cardinals,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16922990.jpg,False
Baseball,2025,Topps,Base,464,Gavin Lux,Cincinnati Reds,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16922991.jpg,False
Baseball,2025,Topps,Base,465,J.T. Ginn,Athletics,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16922992.jpg,False
Baseball,2025,Topps,Base,466,Arizona Diamondbacks Team Card,Arizona Diamondbacks,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16922993.jpg,False
Baseball,2025,Topps,Base,467,Hunter Goodman,Colorado Rockies,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16922994.jpg,False
Baseball,2025,Topps,Base,468,George Kirby,Seattle Mariners,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16922995.jpg,False
Baseball,2025,Topps,Base,469,Johan Rojas,Philadelphia Phillies,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16922996.jpg,False
Baseball,2025,Topps,Base,470,Kyle Isbel,Kansas City Royals,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16922997.jpg,False
Baseball,2025,Topps,Base,471,Reid Detmers,Los Angeles Angels,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16922998.jpg,False
Baseball,2025,Topps,Base,472,Willson Contreras,St. Louis Cardinals,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16922999.jpg,False
Baseball,2025,Topps,Base,473,Shota Imanaga,Chicago Cubs,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923000.jpg,False
Baseball,2025,Topps,Base,474,Bo Bichette,Toronto Blue Jays,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923001.jpg,False
Baseball,2025,Topps,Base,475,Randal Grichuk,Arizona Diamondbacks,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923002.jpg,False
Baseball,2025,Topps,Base,476,Michael Conforto,Los Angeles Dodgers,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923003.jpg,False
Baseball,2025,Topps,Base,477,Junior Caminero Future Stars,Tampa Bay Rays,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923004.jpg,False
Baseball,2025,Topps,Base,478,Jack Neely,Chicago Cubs,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923005.jpg,False
Baseball,2025,Topps,Base,479,Mickey Moniak,Los Angeles Angels,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923006.jpg,False
Baseball,2025,Topps,Base,480,Joey Bart,Pittsburgh Pirates,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923007.jpg,False
Baseball,2025,Topps,Base,481,Michael Massey,Kansas City Royals,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923008.jpg,False
Baseball,2025,Topps,Base,482,Garrett Whitlock,Boston Red Sox,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923009.jpg,False
Baseball,2025,Topps,Base,483,Ty Madden,Detroit Tigers,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923010.jpg,False
Baseball,2025,Topps,Base,484,Jorge Mateo,Baltimore Orioles,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923011.jpg,False
Baseball,2025,Topps,Base,485,Jordan Walker,St. Louis Cardinals,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923012.jpg,False
Baseball,2025,Topps,Base,486,Colorado Rockies Team Card,Colorado Rockies,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923013.jpg,False
Baseball,2025,Topps,Base,487,Eury Perez,Miami Marlins,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923014.jpg,False
Baseball,2025,Topps,Base,488,Spencer Horwitz,Pittsburgh Pirates,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923015.jpg,False
Baseball,2025,Topps,Base,489,Edmundo Sosa,Philadelphia Phillies,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923016.jpg,False
Baseball,2025,Topps,Base,490,Jackson Jobe,Detroit Tigers,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923017.jpg,False
Baseball,2025,Topps,Base,491,Spencer Torkelson Combo Card/Checklist,Detroit Tigers,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923018.jpg,False
Baseball,2025,Topps,Base,492,Shane McClanahan,Tampa Bay Rays,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923019.jpg,False
Baseball,2025,Topps,Base,493,Walter Pennington,Texas Rangers,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923020.jpg,False
Baseball,2025,Topps,Base,494,Spencer Torkelson,Detroit Tigers,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923021.jpg,False
Baseball,2025,Topps,Base,495,Casey Schmitt,San Francisco Giants,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923022.jpg,False
Baseball,2025,Topps,Base,496,Dominic Fletcher,Chicago White Sox,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923023.jpg,False
Baseball,2025,Topps,Base,497,Josh Lowe,Tampa Bay Rays,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923024.jpg,False
Baseball,2025,Topps,Base,498,Weston Wilson,Philadelphia Phillies,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923025.jpg,False
Baseball,2025,Topps,Base,499,Blaze Alexander,Arizona Diamondbacks,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923026.jpg,False
Baseball,2025,Topps,Base,500,Mookie Betts,Los Angeles Dodgers,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923027.jpg,False
Baseball,2025,Topps,Base,501,Elias Diaz,San Diego Padres,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923028.jpg,False
Baseball,2025,Topps,Base,502,Taylor Walls,Tampa Bay Rays,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923029.jpg,False
Baseball,2025,Topps,Base,503,Edouard Julien,Minnesota Twins,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923030.jpg,False
Baseball,2025,Topps,Base,504,Jack Flaherty,Detroit Tigers,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923031.jpg,False
Baseball,2025,Topps,Base,505,Grayson Rodriguez,Baltimore Orioles,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923032.jpg,False
Baseball,2025,Topps,Base,506,Luke Weaver,New York Yankees,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923033.jpg,False
Baseball,2025,Topps,Base,507,Washington Nationals Team Card,Washington Nationals,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923034.jpg,False
Baseball,2025,Topps,Base,508,Salvador Perez,Kansas City Royals,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923035.jpg,False
Baseball,2025,Topps,Base,509,Cristian Javier,Houston Astros,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923036.jpg,False
Baseball,2025,Topps,Base,510,Nolan Gorman,St. Louis Cardinals,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923037.jpg,False
Baseball,2025,Topps,Base,511,Darren Baker,Washington Nationals,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923038.jpg,False
Baseball,2025,Topps,Base,512,Michael Harris II,Atlanta Braves,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923039.jpg,False
Baseball,2025,Topps,Base,513,Edgardo Henriquez,Los Angeles Dodgers,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923040.jpg,False
Baseball,2025,Topps,Base,514,San Francisco Giants Team Card,San Francisco Giants,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923041.jpg,False
Baseball,2025,Topps,Base,515,Kutter Crawford,Boston Red Sox,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923042.jpg,False
Baseball,2025,Topps,Base,516,Jonny DeLuca,Tampa Bay Rays,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923043.jpg,False
Baseball,2025,Topps,Base,517,Shota Imanaga Combo Card/Checklist,Chicago Cubs,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923044.jpg,False
Baseball,2025,Topps,Base,518,Ronny Mauricio,New York Mets,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923045.jpg,False
Baseball,2025,Topps,Base,519,Kansas City Royals Team Card,Kansas City Royals,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923046.jpg,False
Baseball,2025,Topps,Base,520,Jordan Hicks,San Francisco Giants,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923047.jpg,False
Baseball,2025,Topps,Base,521,Willy Adames,San Francisco Giants,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923048.jpg,False
Baseball,2025,Topps,Base,522,Spencer Arrighetti,Houston Astros,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923049.jpg,False
Baseball,2025,Topps,Base,523,Nick Fortes,Miami Marlins,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923050.jpg,False
Baseball,2025,Topps,Base,524,Luisangel Acu,New York Mets,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923051.jpg,False
Baseball,2025,Topps,Base,525,Tj Friedl,Cincinnati Reds,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923052.jpg,False
Baseball,2025,Topps,Base,526,Luis Peralta,Colorado Rockies,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923053.jpg,False
Baseball,2025,Topps,Base,527,Heliot Ramos,San Francisco Giants,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923054.jpg,False
Baseball,2025,Topps,Base,528,Oswaldo Cabrera,New York Yankees,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923055.jpg,False
Baseball,2025,Topps,Base,529,Miguel Andujar,Athletics,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923056.jpg,False
Baseball,2025,Topps,Base,530,Byron Buxton,Minnesota Twins,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923057.jpg,False
Baseball,2025,Topps,Base,531,Landon Knack,Los Angeles Dodgers,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923058.jpg,False
Baseball,2025,Topps,Base,532,Ben Lively,Cleveland Guardians,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923059.jpg,False
Baseball,2025,Topps,Base,533,Tyler O'Neill,Baltimore Orioles,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923060.jpg,False
Baseball,2025,Topps,Base,534,Luke Raley,Seattle Mariners,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923061.jpg,False
Baseball,2025,Topps,Base,535,Leo Jimenez,Toronto Blue Jays,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923062.jpg,False
Baseball,2025,Topps,Base,536,MJ Melendez,Kansas City Royals,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923063.jpg,False
Baseball,2025,Topps,Base,537,Spencer Bivens,San Francisco Giants,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923064.jpg,False
Baseball,2025,Topps,Base,538,Tyler Nevin,Athletics,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923065.jpg,False
Baseball,2025,Topps,Base,539,Ryan Weathers,Miami Marlins,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923066.jpg,False
Baseball,2025,Topps,Base,540,Brayan Bello,Boston Red Sox,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923067.jpg,False
Baseball,2025,Topps,Base,541,Jared Jones Future Stars,Pittsburgh Pirates,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923068.jpg,False
Baseball,2025,Topps,Base,542,Nick Gonzales,Pittsburgh Pirates,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923069.jpg,False
Baseball,2025,Topps,Base,543,Kerry Carpenter,Detroit Tigers,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923070.jpg,False
Baseball,2025,Topps,Base,544,Framber Valdez,Houston Astros,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923071.jpg,False
Baseball,2025,Topps,Base,545,Javier Baez,Detroit Tigers,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923072.jpg,False
Baseball,2025,Topps,Base,546,Drew Waters,Kansas City Royals,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923073.jpg,False
Baseball,2025,Topps,Base,547,Matt Wallner,Minnesota Twins,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923074.jpg,False
Baseball,2025,Topps,Base,548,Porter Hodge,Chicago Cubs,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923075.jpg,False
Baseball,2025,Topps,Base,549,J.D. Martinez,New York Mets,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923076.jpg,False
Baseball,2025,Topps,Base,550,Pete Alonso,New York Mets,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923077.jpg,False
Baseball,2025,Topps,Base,551,Victor Scott II,St. Louis Cardinals,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923078.jpg,False
Baseball,2025,Topps,Base,552,Jose Tena,Washington Nationals,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923079.jpg,False
Baseball,2025,Topps,Base,553,New York Mets Team Card,New York Mets,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923080.jpg,False
Baseball,2025,Topps,Base,554,Gavin Williams Future Stars,Cleveland Guardians,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923081.jpg,False
Baseball,2025,Topps,Base,555,Kyle McCann,Athletics,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923082.jpg,False
Baseball,2025,Topps,Base,556,Jaden Hill,Colorado Rockies,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923083.jpg,False
Baseball,2025,Topps,Base,557,Kyle Manzardo Future Stars,Cleveland Guardians,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923084.jpg,False
Baseball,2025,Topps,Base,558,Roki Sasaki,Los Angeles Dodgers,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923085.jpg,False
Baseball,2025,Topps,Base,559,Isiah Kiner-Falefa,Pittsburgh Pirates,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923086.jpg,False
Baseball,2025,Topps,Base,560,Zach McKinstry,Detroit Tigers,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923087.jpg,False
Baseball,2025,Topps,Base,561,Paul Goldschmidt,New York Yankees,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923088.jpg,False
Baseball,2025,Topps,Base,562,Matthew Boyd,Chicago Cubs,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923089.jpg,False
Baseball,2025,Topps,Base,563,Dean Kremer,Baltimore Orioles,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923090.jpg,False
Baseball,2025,Topps,Base,564,Endy Rodriguez,Pittsburgh Pirates,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923091.jpg,False
Baseball,2025,Topps,Base,565,Osvaldo Bido,Athletics,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923092.jpg,False
Baseball,2025,Topps,Base,566,Julian Aguiar,Cincinnati Reds,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923093.jpg,False
Baseball,2025,Topps,Base,567,Pavin Smith,Arizona Diamondbacks,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923094.jpg,False
Baseball,2025,Topps,Base,568,Brandon Lockridge,San Diego Padres,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923095.jpg,False
Baseball,2025,Topps,Base,569,Kodai Senga,New York Mets,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923096.jpg,False
Baseball,2025,Topps,Base,570,Toronto Blue Jays Team Card,Toronto Blue Jays,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923097.jpg,False
Baseball,2025,Topps,Base,571,Mason Miller,Athletics,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923098.jpg,False
Baseball,2025,Topps,Base,572,Victor Robles,Seattle Mariners,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923099.jpg,False
Baseball,2025,Topps,Base,573,Hyeseong Kim,Los Angeles Dodgers,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923100.jpg,False
Baseball,2025,Topps,Base,574,Daniel Schneemann,Cleveland Guardians,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923101.jpg,False
Baseball,2025,Topps,Base,575,Joe Kelly,Los Angeles Dodgers,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923102.jpg,False
Baseball,2025,Topps,Base,576,Parker Meadows Future Stars,Detroit Tigers,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923103.jpg,False
Baseball,2025,Topps,Base,577,Trevor Story,Boston Red Sox,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923104.jpg,False
Baseball,2025,Topps,Base,578,Kevin Alcantara,Chicago Cubs,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923105.jpg,False
Baseball,2025,Topps,Base,579,Spencer Strider,Atlanta Braves,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923106.jpg,False
Baseball,2025,Topps,Base,580,Bryan Ramos,Chicago White Sox,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923107.jpg,False
Baseball,2025,Topps,Base,581,Andruw Monasterio,Milwaukee Brewers,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923108.jpg,False
Baseball,2025,Topps,Base,582,Michael Mercado,Philadelphia Phillies,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923109.jpg,False
Baseball,2025,Topps,Base,583,Alex Bregman,Boston Red Sox,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923110.jpg,False
Baseball,2025,Topps,Base,584,Carlos Correa Combo Card/Checklist,Minnesota Twins,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923111.jpg,False
Baseball,2025,Topps,Base,585,Jonah Bride,Miami Marlins,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923112.jpg,False
Baseball,2025,Topps,Base,586,Anthony Santander,Toronto Blue Jays,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923113.jpg,False
Baseball,2025,Topps,Base,587,Jarren Duran,Boston Red Sox,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923114.jpg,False
Baseball,2025,Topps,Base,588,Jurickson Profar,Atlanta Braves,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923115.jpg,False
Baseball,2025,Topps,Base,589,Ezequiel Duran,Texas Rangers,https://www.gletech.com/StockPhotos/Baseball/2025/356282/front_thumb_16923116.jpg,False
